gene_id	Tamaulipas-pistils-0hr-25C-R1_	Tamaulipas-pistils-0hr-25C-R2_	Tamaulipas-pistils-3hr-25C-R1_	Tamaulipas-pistils-3hr-25C-R2_	Tamaulipas-pistils-3hr-37C-R1_	Tamaulipas-pistils-3hr-37C-R2_	Tamaulipas-pistils-8hr-25C-R1_	Tamaulipas-pistils-8hr-25C-R2_	Tamaulipas-pistils-8hr-37C-R1_	Tamaulipas-pistils-8hr-37C-R2_
Solyc04g051480.1.1	0.036116	0.039540	0.000000	0.047442	0.009170	0.023381	0.000000	0.010029	0.096358	0.000000
Solyc04g051490.3.1	0.086700	0.259707	0.152036	0.281007	0.216857	0.139185	0.220545	0.241258	0.341277	0.460952
Solyc04g051500.3.1	84.805359	71.596968	58.576909	47.940371	44.128580	39.240438	55.830216	47.900878	38.902188	33.583273
Solyc04g051510.1.1	10.708302	9.223842	16.731133	11.436018	24.026666	24.950690	12.623921	15.869541	20.959610	20.151437
Solyc04g051540.3.1	0.000000	0.000000	0.000000	0.035733	0.075689	0.049582	0.039316	0.000000	0.000000	0.366914
Solyc04g051570.4.1	2.981726	2.944234	4.011614	2.977554	8.816367	8.773610	4.308245	3.991436	13.272385	7.636094
Solyc04g051580.4.1	3.353737	4.113097	1.499568	3.551005	0.904811	1.155653	2.303598	2.985279	1.612814	1.417772
Solyc04g051590.3.1	2.860734	11.240147	1.125638	11.439982	4.864433	1.284577	1.435055	8.553892	2.040112	0.765395
Solyc04g051600.4.1	5.502439	5.216960	5.073479	5.798366	9.490737	12.256225	5.755396	6.903627	11.122952	9.355887
Solyc04g051610.3.1	1.801996	3.456719	2.216114	2.284303	4.867600	4.221993	3.310136	3.520892	7.255056	6.078543
Solyc04g051620.3.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.033679
Solyc04g051625.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc04g051630.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc04g051640.3.1	0.238548	0.036165	0.053590	0.177614	0.067738	0.180215	0.314682	0.000000	0.180562	0.039151
Solyc04g051650.3.1	0.312405	0.133764	0.302850	0.391561	0.245219	0.256825	0.399699	0.193096	0.426032	0.312329
Solyc04g051660.3.1	0.653985	0.719661	0.342636	0.852275	0.200754	0.730972	1.173900	1.079819	1.782765	1.779424
Solyc04g051670.3.1	3.572927	3.500517	1.728816	2.644368	0.961853	1.436677	1.925272	2.572932	3.123531	2.568790
Solyc04g051680.4.1	0.000000	0.000000	0.000000	0.000000	0.037124	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc04g051690.4.1	4.814097	1.111977	4.498359	1.078782	3.013222	0.332685	0.383145	0.718881	0.932419	0.892735
Solyc04g051700.3.1	9.418556	9.221298	9.983247	8.887562	14.532634	17.247806	9.921274	9.167840	16.006488	14.690890
Solyc04g051710.2.1	14.419972	29.785815	10.437346	19.925743	15.343221	15.953514	15.228776	16.535917	36.833007	29.617035
Solyc04g051720.3.1	2.215235	4.464369	4.743913	33.826863	9.295822	0.858585	6.738016	10.462035	2.882140	7.157877
Solyc04g051730.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc04g051760.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc04g051765.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc04g051780.3.1	3.266690	4.791527	3.297032	4.446258	4.174905	4.638011	4.300417	4.830946	8.135157	5.975948
Solyc04g051783.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc04g051787.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc04g051800.3.1	41.326953	37.294616	33.606984	30.730227	43.468447	53.597671	84.041616	30.268077	85.985181	35.594033
Solyc04g051820.4.1	35.065593	59.934154	41.839022	49.002882	92.996175	101.922506	66.214566	55.780398	112.234378	118.019241
Solyc04g051830.4.1	12.548898	17.444321	9.240126	12.954020	16.165158	17.853969	10.714012	13.498808	22.184795	19.469685
Solyc04g051850.3.1	36.223118	30.798592	40.824551	47.980607	57.131736	63.736952	50.868913	56.380526	50.533216	64.275606
Solyc04g051860.3.1	143.993815	168.506517	83.090910	93.857511	61.439876	49.796471	82.925853	89.617916	56.696002	52.918107
Solyc04g051870.3.1	3.954206	3.933544	4.496168	3.545204	8.247338	11.360201	5.504916	6.634708	14.759894	10.213105
Solyc04g051880.3.1	0.302709	0.496908	0.204417	0.133149	0.556952	0.574347	0.220915	0.522914	1.537554	0.543013
Solyc04g051885.1.1	0.019846	0.019056	0.015849	0.114368	0.037202	0.035820	0.000000	0.019154	0.053155	0.029797
Solyc04g052890.3.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc04g052910.3.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc04g052940.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc04g052960.1.1	0.102970	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc04g052970.3.1	0.000000	0.240232	0.000000	0.246718	0.000000	0.000000	0.439841	0.000000	0.000000	0.000000
Solyc04g052980.1.1	0.518574	0.963198	0.000000	0.661504	0.000000	0.000000	0.000000	0.356249	0.180963	0.000000
Solyc04g052985.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc04g052990.1.1	0.000000	0.239219	0.000000	0.248141	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc04g053000.1.1	1.195357	0.979406	0.000000	0.334590	0.000000	0.000000	0.919778	0.000000	0.507841	0.000000
Solyc04g053010.1.1	0.695990	0.227392	0.000000	0.818066	0.000000	0.286100	0.000000	0.000000	0.342194	0.000000
Solyc04g053020.2.1	0.197492	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc04g053030.1.1	0.293411	0.231496	0.453308	0.359193	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc04g053033.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc04g053037.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc04g053040.3.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.214615	0.000000	0.000000	0.000000
Solyc04g053050.4.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc04g150140.1.1	0.000000	0.000000	0.000000	0.132666	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc04g053070.2.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc04g053080.4.1	43.387625	49.630310	48.320903	57.161622	125.167756	149.258928	65.259094	63.368783	164.564173	189.576567
Solyc04g053090.2.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc04g053091.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc04g150141.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc04g053094.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc04g150142.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc04g150143.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc04g053100.3.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc04g053102.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc04g053104.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc04g053106.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc04g053108.1.1	0.000000	0.022986	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc04g053110.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc04g053120.3.1	8.762173	15.812731	11.441622	14.108432	16.233385	17.966581	10.503808	14.329223	34.345738	26.467664
Solyc04g053130.4.1	552.379690	708.331481	494.572256	663.708434	541.652192	526.537925	532.260831	551.273272	974.330127	998.799648
Solyc04g053140.3.1	0.392638	1.079180	0.068143	1.452550	0.886172	0.129888	0.000000	0.638417	0.914683	0.000000
Solyc04g053145.1.1	24.162495	32.717748	21.197710	17.731655	32.299641	30.813489	17.085343	20.156498	38.362460	35.957768
Solyc04g053147.1.1	5.259483	3.890360	9.118347	6.790047	7.080884	5.755071	4.092309	5.965114	4.157592	13.307592
Solyc04g054140.4.1	12.203216	11.827615	11.098599	10.457216	13.027097	13.344913	13.211110	11.817716	15.663531	11.237509
Solyc04g054143.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc04g150144.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc04g054147.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc04g054150.2.1	0.507635	0.000000	0.661408	0.243018	0.235149	0.109718	0.657728	0.088820	0.000000	0.000000
Solyc04g054153.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc04g150145.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc04g054170.4.1	11.209337	12.751621	11.978440	9.799898	17.865857	14.143284	14.422980	10.887189	19.510091	14.661912
Solyc04g054180.4.1	17.222254	15.808421	12.396941	15.121820	14.020794	11.308171	16.457083	16.997321	14.824607	14.926624
Solyc04g054190.3.1	41.309649	46.769933	27.748503	26.023332	28.685010	26.474605	21.953541	19.335543	20.200897	14.610430
Solyc04g054195.1.1	0.000000	0.279918	0.000000	0.321077	0.000000	0.159513	0.060673	0.000000	0.000000	0.000000
Solyc04g054200.3.1	2.540357	2.383056	2.542957	2.658817	3.399390	3.967366	3.181254	3.313779	5.158366	3.472935
Solyc04g150146.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc04g054220.3.1	0.017395	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc04g054223.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc04g150147.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc04g054227.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc04g054250.4.1	0.490604	0.258358	0.077195	0.143312	0.033488	0.021718	0.170618	0.000000	0.028871	0.000000
Solyc04g054251.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc04g054252.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc04g054254.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc04g054256.1.1	1.353003	0.659315	0.495694	0.935874	0.173663	0.347391	0.346482	0.183951	0.528209	0.000000
Solyc04g054258.1.1	0.092533	0.044393	0.000000	0.073654	0.033005	0.103084	0.000000	0.000000	0.000000	0.017400
Solyc04g054260.4.1	10.396644	20.688660	5.835112	8.140452	8.205105	9.372591	13.712725	13.114793	15.490424	14.983808
Solyc04g054270.4.1	1.125486	1.708255	1.302459	1.380675	1.362006	1.620484	1.216274	2.187964	2.530957	1.411936
Solyc04g054280.2.1	0.000000	0.524495	0.271259	0.087927	0.000000	0.234554	0.087272	0.570539	0.000000	0.497729
Solyc04g054290.3.1	0.702830	0.864241	1.040227	0.880017	1.069408	1.231776	1.239056	1.536629	1.620794	1.099986
Solyc04g054300.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.191932	0.208324	0.000000	0.000000
Solyc04g054310.3.1	2.298674	3.402266	3.162758	3.775669	1.793943	2.859986	4.656801	4.665138	1.724852	2.075321
Solyc04g054320.4.1	29.680024	33.882585	31.617645	27.606354	41.303733	42.463948	32.768298	34.332945	39.982615	36.674338
Solyc04g054330.3.1	22.497266	25.711759	22.961862	22.462613	37.070905	29.227752	29.792537	24.156963	34.091889	25.916582
Solyc04g054340.1.1	66.820422	103.108350	64.566941	91.579788	107.537852	96.495539	71.216332	130.422859	27.623228	83.396003
Solyc04g054360.1.1	0.758055	0.787639	0.117966	0.323194	0.148761	0.522908	0.231880	0.520172	0.264514	0.451702
Solyc04g054370.1.1	99.957472	86.479822	204.590837	126.869238	75.207142	46.503874	171.529826	176.643248	50.962419	51.959307
Solyc04g054380.1.1	0.050718	0.000000	0.054197	0.046074	0.000000	0.000000	0.000000	0.033248	0.000000	0.000000
Solyc04g054400.3.1	23.484658	27.884771	24.315102	16.857085	15.046365	13.384726	18.159737	15.369134	10.511525	7.074322
Solyc04g054410.3.1	6.687160	5.089575	7.593834	4.680113	10.064779	9.570624	5.434002	5.460266	11.347745	9.431214
Solyc04g054430.2.1	0.432471	0.465529	0.000000	0.000000	0.859615	0.582175	0.000000	0.968529	0.742953	1.027055
Solyc04g054440.3.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc04g054450.1.1	0.000000	0.000000	0.000000	0.010032	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc04g054460.3.1	26.877137	35.699707	29.101525	35.325151	48.156987	51.958572	28.861278	34.443073	50.657050	51.071146
Solyc04g054470.3.1	20.392709	21.750570	22.873691	20.727732	28.361548	24.850179	26.323643	21.906930	28.985567	22.254414
Solyc04g150148.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc04g054480.3.1	2.063404	4.167073	1.843901	3.708553	4.512811	6.169089	3.207341	3.520675	12.852274	8.709866
Solyc04g054490.3.1	6.676254	6.977535	5.978680	6.809821	8.590870	7.603841	10.435963	7.341728	11.364181	7.175321
Solyc04g054500.3.1	10.043297	10.350142	6.772633	9.530838	3.543634	8.133587	13.768909	19.052600	18.960748	14.744588
Solyc04g054510.4.1	2.473851	3.439567	0.998805	1.525281	1.152659	1.007863	1.398334	2.068673	2.543560	2.670510
Solyc04g054520.3.1	20.343245	15.775439	14.930709	14.805160	13.257763	12.463017	19.465922	18.305057	23.162796	20.099492
Solyc04g054521.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc04g054522.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc04g054523.1.1	0.000000	0.000000	0.000000	0.100586	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc04g054524.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc04g054525.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc04g054526.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc04g054527.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc04g054528.1.1	0.000000	0.000000	0.000000	0.000000	0.243986	0.000000	0.124383	0.000000	0.000000	0.000000
Solyc04g054529.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc04g054530.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc04g054533.1.1	0.000000	0.000000	0.000000	0.209658	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc04g054535.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc04g054537.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc04g054680.3.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc04g054682.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc04g054684.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc04g054686.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
